policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,line,construction,point_granularity
676080,FL,ESCAMBIA COUNTY,0,14850000,0,0,14850000,18900000,Commercial,Reinforced Concrete,3
299949,FL,ESCAMBIA COUNTY,0,119219.54,0,0,119219.54,124894.39,Residential,Wood,3
909870,FL,ESCAMBIA COUNTY,0,119219.54,0,0,119219.54,99289.61,Residential,Wood,3
973531,FL,ESCAMBIA COUNTY,0,37090.52,0,0,37090.52,33278.73,Residential,Wood,3
734936,FL,ESCAMBIA COUNTY,0,1070326.5,0,0,1070326.5,1154539.78,Residential,Masonry,3
470691,FL,ESCAMBIA COUNTY,0,124868.36,0,0,124868.36,142649.62,Residential,Wood,1
110865,FL,ESCAMBIA COUNTY,0,289846.43,0,0,289846.43,281283.21,Residential,Wood,3
475900,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,86727.36,Residential,Wood,4
226393,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,138434.65,Residential,Wood,4
210736,FL,ESCAMBIA COUNTY,0,286253.22,0,0,286253.22,308329.07,Residential,Wood,1
305466,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,151701.91,Residential,Wood,4
894356,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,129989.22,Residential,Wood,4
885456,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,167540.36,Residential,Wood,4
538335,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,119295.45,Residential,Wood,4
609325,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,131998.02,Residential,Wood,4
137546,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,86091.7,Residential,Wood,4
277745,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,100613.89,Residential,Wood,4
295124,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,84634.66,Residential,Wood,4
621716,FL,ESCAMBIA COUNTY,0,146762.99,0,0,146762.99,134119.07,Residential,Wood,1
132178,FL,ESCAMBIA COUNTY,0,286253.22,0,0,286253.22,327568.14,Residential,Wood,1
120869,FL,ESCAMBIA COUNTY,0,156135.89,0,0,156135.89,213710.06,Residential,Wood,1
140522,FL,ESCAMBIA COUNTY,0,141808.46,0,0,141808.46,152686.87,Residential,Wood,1
727284,FL,ESCAMBIA COUNTY,0,281505.88,0,0,281505.88,365978.76,Residential,Wood,1
236135,FL,ESCAMBIA COUNTY,0,286253.22,0,0,286253.22,430615.01,Residential,Wood,1
787194,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,228210.63,Residential,Wood,4
852514,FL,ESCAMBIA COUNTY,0,454319.24,0,0,454319.24,589297.48,Residential,Masonry,1
343463,FL,ESCAMBIA COUNTY,0,155866.9,0,0,155866.9,116904.22,Residential,Wood,1
780366,FL,ESCAMBIA COUNTY,0,281505.88,0,0,281505.88,354129.9,Residential,Wood,1
866819,FL,ESCAMBIA COUNTY,0,263832.42,0,0,263832.42,195634.38,Residential,Wood,1
199429,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,242471.55,Residential,Wood,4
119518,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,232816.72,Residential,Wood,4
747453,FL,ESCAMBIA COUNTY,0,53492.03,0,0,53492.03,70581.24,Residential,Wood,4
440966,FL,ESCAMBIA COUNTY,0,61831.68,0,0,61831.68,52520.32,Residential,Wood,1
194655,FL,ESCAMBIA COUNTY,0,93652.63,0,0,93652.63,98905.61,Residential,Wood,1
951443,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,158654.08,Residential,Wood,4
702469,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,208290.36,Residential,Wood,4
793790,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,163203.41,Residential,Wood,4
438939,FL,ESCAMBIA COUNTY,0,164986.25,0,0,164986.25,141709.66,Residential,Wood,4
999934,FL,ESCAMBIA COUNTY,0,120360.03,0,0,120360.03,154963.54,Residential,Wood,4
250883,FL,ESCAMBIA COUNTY,0,1434.68,0,0,1434.68,2041.89,Residential,Wood,1
385392,FL,ESCAMBIA COUNTY,0,228142.1,0,0,228142.1,325531.41,Residential,Wood,1
608329,FL,ESCAMBIA COUNTY,0,40668.81,0,0,40668.81,49135.65,Residential,Wood,1
457841,FL,ESCAMBIA COUNTY,0,357542.86,0,0,357542.86,299549.41,Residential,Wood,1
493081,FL,ESCAMBIA COUNTY,0,1510607.32,0,0,1510607.32,1367039.2,Residential,Masonry,1
934596,FL,ESCAMBIA COUNTY,0,407048.8,0,0,407048.8,415148.25,Residential,Masonry,1
548420,FL,ESCAMBIA COUNTY,0,12240000,0,0,12240000,13860000,Commercial,Reinforced Concrete,1
335002,FL,ESCAMBIA COUNTY,0,4944139.37,0,0,4944139.37,3651805.61,Commercial,Reinforced Masonry,1
165548,FL,ESCAMBIA COUNTY,0,5714758.89,0,0,5714758.89,8352520.15,Commercial,Reinforced Masonry,1
377989,FL,ESCAMBIA COUNTY,0,738152.11,0,0,738152.11,764630.37,Residential,Masonry,1
227423,FL,ESCAMBIA COUNTY,0,78718.37,0,0,78718.37,129265.71,Residential,Wood,1
124412,FL,ESCAMBIA COUNTY,0,91198.24,0,0,91198.24,138928.67,Residential,Wood,1
377470,FL,ESCAMBIA COUNTY,0,50928.59,0,0,50928.59,46186.12,Residential,Wood,1
621976,FL,ESCAMBIA COUNTY,0,99620.71,0,0,99620.71,139676.2,Residential,Wood,1
246495,FL,ESCAMBIA COUNTY,0,117966.36,0,0,117966.36,162793.58,Residential,Wood,1
835654,FL,ESCAMBIA COUNTY,0,212967.61,0,0,212967.61,221039.08,Residential,Wood,1
752159,FL,ESCAMBIA COUNTY,0,3723851.47,0,0,3723851.47,4325253.48,Commercial,Reinforced Masonry,1
883077,FL,ESCAMBIA COUNTY,0,2320292.82,0,0,2320292.82,3646713.73,Commercial,Reinforced Masonry,1
770421,FL,ESCAMBIA COUNTY,0,1532237.13,0,0,1532237.13,1851555.35,Residential,Masonry,1
993256,FL,ESCAMBIA COUNTY,0,239427.18,0,0,239427.18,358761.52,Residential,Wood,3
608797,FL,ESCAMBIA COUNTY,0,1513500,4540500,4540500,4540500,6230201.67,Commercial,Reinforced Masonry,1
177498,FL,ESCAMBIA COUNTY,0,1102272.67,0,0,1102272.67,1475488.97,Residential,Masonry,1
583056,FL,ESCAMBIA COUNTY,0,375823.95,0,0,375823.95,567890.65,Residential,Masonry,1
648684,FL,ESCAMBIA COUNTY,0,19646.02,0,0,19646.02,21948.53,Residential,Wood,1
772506,FL,ESCAMBIA COUNTY,0,708491.37,0,0,708491.37,1070445.45,Residential,Masonry,1
219637,FL,ESCAMBIA COUNTY,0,226827.04,0,0,226827.04,253639.81,Residential,Wood,1
258611,FL,ESCAMBIA COUNTY,0,103102.74,0,0,103102.74,163671.07,Residential,Wood,1
809796,FL,ESCAMBIA COUNTY,8172.9,8172.9,8172.9,8172.9,8172.9,12963.49,Residential,Wood,4
208711,FL,ESCAMBIA COUNTY,0,65131.22,0,0,66038.66,70520.91,Residential,Wood,1
323348,FL,ESCAMBIA COUNTY,59026.5,59026.5,59026.5,59026.5,59026.5,75657.39,Residential,Wood,1
728302,FL,ESCAMBIA COUNTY,0,57407.89,0,0,57407.89,48327.34,Residential,Wood,1
522495,FL,ESCAMBIA COUNTY,0,376200,0,376200,376200,578421.04,Residential,Masonry,4
129550,FL,ESCAMBIA COUNTY,0,45314.07,0,0,45314.07,60540.18,Residential,Wood,1
453849,FL,ESCAMBIA COUNTY,0,25560000,0,25560000,25560000,29070000,Commercial,Reinforced Concrete,1
941314,FL,ESCAMBIA COUNTY,0,3960318.78,0,0,3960318.78,3591042.82,Commercial,Reinforced Masonry,1
458742,FL,ESCAMBIA COUNTY,0,8321.94,0,0,8321.94,9264.22,Residential,Wood,1
895375,FL,ESCAMBIA COUNTY,0,15719.22,0,0,15719.22,19018.35,Residential,Wood,3
185051,FL,ESCAMBIA COUNTY,0,279247.32,0,0,279247.32,272978.22,Residential,Wood,3
462082,FL,ESCAMBIA COUNTY,0,1849.32,0,0,1849.32,2842.4,Residential,Wood,3
882912,FL,ESCAMBIA COUNTY,0,18493.2,0,18493.2,18493.2,17635.24,Residential,Wood,1
234498,FL,ESCAMBIA COUNTY,0,103561.92,0,0,103561.92,143618.84,Residential,Wood,1
176588,FL,ESCAMBIA COUNTY,0,185856.66,0,0,185856.66,214614.82,Residential,Wood,1
842073,FL,ESCAMBIA COUNTY,0,189555.3,0,189555.3,189555.3,278437.02,Residential,Wood,1
743463,FL,ESCAMBIA COUNTY,0,6472.62,0,0,6472.62,7750.68,Residential,Wood,1
242608,FL,ESCAMBIA COUNTY,0,144246.96,0,0,144246.96,148990.38,Residential,Wood,1
231375,FL,ESCAMBIA COUNTY,0,1052652.48,0,0,1052652.48,1446243.46,Residential,Masonry,1
718468,FL,ESCAMBIA COUNTY,0,180349.49,0,0,180349.49,281172.07,Residential,Wood,1
394321,FL,ESCAMBIA COUNTY,0,149058.85,0,0,149058.85,185526.4,Residential,Wood,1
444948,FL,ESCAMBIA COUNTY,0,2551990.36,0,0,2551990.36,2764969.27,Commercial,Reinforced Masonry,1
238013,FL,ESCAMBIA COUNTY,0,4322174.28,0,0,4322174.28,7612213.35,Commercial,Reinforced Masonry,1
271859,FL,ESCAMBIA COUNTY,0,515582.1,0,515582.1,515582.1,539195.76,Residential,Masonry,1
211885,FL,ESCAMBIA COUNTY,0,7256934.9,0,7256934.9,7256934.9,8741936,Commercial,Reinforced Masonry,4
776863,FL,ESCAMBIA COUNTY,0,11700000,0,11700000,11700000,12150000,Commercial,Reinforced Concrete,1
722439,FL,ESCAMBIA COUNTY,10710000,10710000,10710000,10710000,10710000,9270000,Commercial,Reinforced Concrete,1
359327,FL,ESCAMBIA COUNTY,0,300775.95,0,0,300775.95,267942.65,Residential,Wood,1
710731,FL,ESCAMBIA COUNTY,0,45616.35,0,0,45616.35,34332.69,Residential,Wood,3
776506,FL,ESCAMBIA COUNTY,0,58057.17,0,0,58057.17,107777.33,Residential,Wood,3
645112,FL,ESCAMBIA COUNTY,0,16380000,0,0,16380000,21150000,Commercial,Reinforced Concrete,1
482005,FL,ESCAMBIA COUNTY,0,3060000,0,3060000,3060000,3276189,Commercial,Reinforced Masonry,1
502056,FL,ESCAMBIA COUNTY,0,18493.2,0,18493.2,18493.2,21730.25,Residential,Wood,1
572712,FL,ESCAMBIA COUNTY,0,3698.64,0,0,3698.64,4999.89,Residential,Wood,1
462794,FL,ESCAMBIA COUNTY,0,844214.58,0,0,844214.58,920464.04,Residential,Masonry,1
292594,FL,ESCAMBIA COUNTY,0,22191.84,0,0,22191.84,36070.62,Residential,Wood,1
501693,FL,ESCAMBIA COUNTY,0,14794.56,0,0,14794.56,23711.54,Residential,Wood,1
216263,FL,ESCAMBIA COUNTY,0,1252914.3,0,1252914.3,1252914.3,1657004.22,Residential,Masonry,1
773421,FL,ESCAMBIA COUNTY,0,78596.1,0,78596.1,78596.1,71958.82,Residential,Wood,1
245630,FL,ESCAMBIA COUNTY,0,21267.18,0,0,21267.18,20779.27,Residential,Wood,1
572151,FL,ESCAMBIA COUNTY,0,178459.38,0,0,178459.38,233960.25,Residential,Wood,1
547063,FL,ESCAMBIA COUNTY,0,331952.94,0,0,331952.94,521093.09,Residential,Wood,1
230388,FL,ESCAMBIA COUNTY,0,19350000,0,0,19350000,20430000,Commercial,Reinforced Concrete,1
708957,FL,ESCAMBIA COUNTY,934461.9,934461.9,0,0,934461.9,712410.39,Residential,Masonry,1
515262,FL,ESCAMBIA COUNTY,0,3418114.16,0,0,3418114.16,6029553.37,Commercial,Reinforced Masonry,1
756887,FL,ESCAMBIA COUNTY,0,328797.48,0,0,328797.48,511141.66,Residential,Wood,1
676849,FL,ESCAMBIA COUNTY,0,328797.48,0,0,328797.48,268089.63,Residential,Wood,3
357598,FL,ESCAMBIA COUNTY,0,286181.43,0,0,286181.43,321705.13,Residential,Wood,1
934659,FL,ESCAMBIA COUNTY,0,286181.43,0,0,286181.43,383125.38,Residential,Wood,1
257988,FL,ESCAMBIA COUNTY,0,286181.43,0,0,286181.43,261246.44,Residential,Wood,1
430403,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,228599.26,Residential,Wood,1
569210,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,133713.24,Residential,Wood,1
307831,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,239242.38,Residential,Wood,1
339743,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,239161.99,Residential,Wood,1
745408,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,102500.04,Residential,Wood,1
539716,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,79418.83,Residential,Wood,1
101917,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,119202.68,Residential,Wood,1
820525,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,251249.69,Residential,Wood,1
307438,FL,ESCAMBIA COUNTY,0,101254.37,0,0,101254.37,131220.8,Residential,Wood,1
170986,FL,ESCAMBIA COUNTY,0,101254.37,0,0,101254.37,151119.11,Residential,Wood,1
357034,FL,ESCAMBIA COUNTY,0,77015.15,0,0,77015.15,71365.32,Residential,Wood,1
914080,FL,ESCAMBIA COUNTY,0,77015.15,0,0,77015.15,104037,Residential,Wood,1
974421,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,133048.11,Residential,Wood,1
220168,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,92955.77,Residential,Wood,1
959902,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,165544.2,Residential,Wood,1
795347,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,185992.72,Residential,Wood,1
732807,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,187585.64,Residential,Wood,1
227458,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,116838.98,Residential,Wood,1
890669,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,129602.9,Residential,Wood,1
819429,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,114996.82,Residential,Wood,1
639251,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,79150.72,Residential,Wood,1
158748,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,104721.99,Residential,Wood,1
772770,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,186073.97,Residential,Wood,1
152480,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,133906.37,Residential,Wood,1
859106,FL,ESCAMBIA COUNTY,0,222793.05,0,0,222793.05,284283.93,Residential,Wood,1
581469,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,150100.09,Residential,Wood,1
956578,FL,ESCAMBIA COUNTY,0,43824.93,0,0,43824.93,33324.91,Residential,Wood,1
183150,FL,ESCAMBIA COUNTY,0,85846.36,0,0,85846.36,93656.66,Residential,Wood,1
784387,FL,ESCAMBIA COUNTY,0,167364.33,0,0,167364.33,170460.57,Residential,Wood,1
891604,FL,ESCAMBIA COUNTY,0,56178.87,0,0,56178.87,77333.02,Residential,Wood,1
409847,FL,ESCAMBIA COUNTY,0,270794.76,0,0,270794.76,418322.39,Residential,Wood,1
636070,FL,ESCAMBIA COUNTY,0,882810.75,0,0,882810.75,1348539.33,Residential,Masonry,1
817161,FL,ESCAMBIA COUNTY,0,13075.34,0,0,13075.34,18602.54,Residential,Wood,1
943428,FL,ESCAMBIA COUNTY,0,122192.22,0,0,122192.22,144394.54,Residential,Wood,4
806748,FL,ESCAMBIA COUNTY,2070000,2070000,2070000,2070000,2070000,2376318.6,Commercial,Reinforced Masonry,1
562174,FL,ESCAMBIA COUNTY,2700000,2700000,2700000,2700000,2700000,3029697,Commercial,Reinforced Masonry,1
934491,FL,ESCAMBIA COUNTY,0,11070000,0,0,11070000,10710000,Commercial,Reinforced Concrete,1
436612,FL,ESCAMBIA COUNTY,0,797075.11,0,0,797075.11,1267411.59,Residential,Masonry,1
728370,FL,ESCAMBIA COUNTY,0,125594.24,0,0,125594.24,103932.75,Residential,Wood,1
762676,FL,ESCAMBIA COUNTY,0,14754.1,0,0,14754.1,24270.78,Residential,Wood,1
734837,FL,ESCAMBIA COUNTY,0,35409.83,0,0,35409.83,38172.51,Residential,Wood,1
752475,FL,ESCAMBIA COUNTY,0,88524.58,0,0,88524.58,88398.87,Residential,Wood,1
257481,FL,ESCAMBIA COUNTY,0,106229.49,0,0,106229.49,148651.39,Residential,Wood,1
695884,FL,ESCAMBIA COUNTY,1002420,1002420,1002420,1002420,1002420,1441680.44,Residential,Masonry,1
187491,FL,ESCAMBIA COUNTY,0,92668.7,0,0,92668.7,108189.97,Residential,Wood,1
868235,FL,ESCAMBIA COUNTY,1678500,1678500,1678500,1678500,1678500,2756063.43,Residential,Masonry,4
840135,FL,ESCAMBIA COUNTY,0,13869.9,0,13869.9,13869.9,17190.09,Residential,Wood,1
136438,FL,ESCAMBIA COUNTY,0,5296509,0,5296509,5296509,6024249.34,Commercial,Reinforced Masonry,1
188725,FL,ESCAMBIA COUNTY,0,164749.5,0,164749.5,164749.5,232955.79,Residential,Wood,1
281230,FL,ESCAMBIA COUNTY,0,4521419.1,0,4521419.1,4521419.1,5563606.2,Commercial,Reinforced Masonry,1
291930,FL,ESCAMBIA COUNTY,0,2441358,0,2441358,2441358,2186465.58,Commercial,Reinforced Masonry,1
111122,FL,ESCAMBIA COUNTY,0,2453271.3,0,2453271.3,2453271.3,3199458.3,Commercial,Reinforced Masonry,1
676051,FL,ESCAMBIA COUNTY,0,2812481.1,0,2812481.1,2812481.1,4402641.04,Commercial,Reinforced Masonry,1
849208,FL,ESCAMBIA COUNTY,0,9540000,0,9540000,9540000,10080000,Commercial,Reinforced Concrete,1
778619,FL,ESCAMBIA COUNTY,0,9900000,0,9900000,9900000,7808921.33,Commercial,Reinforced Concrete,1
472645,FL,ESCAMBIA COUNTY,0,38488.5,0,38488.5,38488.5,64532.28,Residential,Wood,1
598219,FL,ESCAMBIA COUNTY,0,22500,0,22500,22500,32783.94,Residential,Wood,1
204934,FL,ESCAMBIA COUNTY,0,1089,0,1089,1089,1360.76,Residential,Wood,1
958855,FL,ESCAMBIA COUNTY,0,2250,0,2250,2250,3375.54,Residential,Wood,1
687514,FL,ESCAMBIA COUNTY,0,289908.9,0,289908.9,289908.9,326794.59,Residential,Wood,1
538729,FL,ESCAMBIA COUNTY,0,1354605.3,0,1354605.3,1354605.3,1492233.2,Residential,Masonry,1
696393,FL,ESCAMBIA COUNTY,0,268572.6,0,268572.6,268572.6,276146.35,Residential,Wood,1
274681,FL,ESCAMBIA COUNTY,0,647108.1,0,647108.1,647108.1,1083365.08,Residential,Masonry,1
415978,FL,ESCAMBIA COUNTY,0,36000,0,36000,36000,55157.76,Residential,Wood,1
160023,FL,ESCAMBIA COUNTY,0,138600,0,138600,138600,172332.47,Residential,Wood,1
184988,FL,ESCAMBIA COUNTY,0,13500,0,13500,13500,19202.4,Residential,Wood,1
218831,FL,ESCAMBIA COUNTY,0,80640,0,80640,80640,105020.38,Residential,Wood,1
596035,FL,ESCAMBIA COUNTY,0,17635.5,0,17635.5,17635.5,20209.75,Residential,Wood,1
168397,FL,ESCAMBIA COUNTY,0,199125,0,199125,199125,166293.27,Residential,Wood,1
423292,FL,ESCAMBIA COUNTY,0,5472.9,0,5472.9,5472.9,8847.57,Residential,Wood,1
828873,FL,ESCAMBIA COUNTY,0,236644.2,0,236644.2,236644.2,408924.02,Residential,Wood,1
204797,FL,ESCAMBIA COUNTY,0,0,0,0,96300000,102600000,Commercial,Steel Frame,3
897569,FL,ESCAMBIA COUNTY,0,0,0,0,4341282.94,4506746.6,Commercial,Reinforced Masonry,3
799747,FL,ESCAMBIA COUNTY,0,5644478.51,0,0,5644478.51,7746538.75,Commercial,Reinforced Masonry,1
464641,FL,ESCAMBIA COUNTY,0,433558.5,0,0,433558.5,522793.51,Residential,Masonry,1
696673,FL,ESCAMBIA COUNTY,1273860,1273860,1273860,1273860,1273860,1221743.84,Residential,Masonry,1
976632,FL,ESCAMBIA COUNTY,0,393636.41,0,0,393636.41,457352.76,Residential,Masonry,1
732026,FL,ESCAMBIA COUNTY,0,1529454.17,0,0,1529454.17,1470221.47,Residential,Masonry,1
117534,FL,ESCAMBIA COUNTY,0,601555.72,0,0,601555.72,420126.52,Residential,Masonry,4
872422,FL,ESCAMBIA COUNTY,0,3828026.12,0,0,3828026.12,5979805.53,Commercial,Reinforced Masonry,4
899914,FL,ESCAMBIA COUNTY,0,1800102.52,0,0,1800102.52,3078175.3,Commercial,Reinforced Masonry,4
384082,FL,ESCAMBIA COUNTY,0,695411.4,0,0,695411.4,999556.53,Residential,Masonry,4
896585,FL,ESCAMBIA COUNTY,0,347190.8,0,0,347190.8,405563.3,Residential,Wood,4
152761,FL,ESCAMBIA COUNTY,0,342690.18,0,0,342690.18,495795.24,Residential,Wood,4
544530,FL,ESCAMBIA COUNTY,0,347190.8,0,0,347190.8,416281.77,Residential,Wood,4
805168,FL,ESCAMBIA COUNTY,0,1363688.32,0,0,1363688.32,1883062.65,Residential,Masonry,4
709187,FL,ESCAMBIA COUNTY,0,4648508.08,0,0,4648508.08,4122436.42,Commercial,Reinforced Masonry,1
409699,FL,ESCAMBIA COUNTY,0,9017.47,0,0,9017.47,8611.27,Residential,Wood,4
416182,FL,ESCAMBIA COUNTY,0,1962393.61,0,0,1962393.61,2917775.13,Commercial,Reinforced Masonry,4
590430,FL,ESCAMBIA COUNTY,0,796468.43,0,0,796468.43,875790.32,Residential,Masonry,4
528889,FL,ESCAMBIA COUNTY,0,158437.03,0,0,158437.03,186105.68,Residential,Wood,3
261688,FL,ESCAMBIA COUNTY,0,68532.81,0,0,68532.81,93964.23,Residential,Wood,3
115390,FL,ESCAMBIA COUNTY,0,61740000,0,0,61740000,80280000,Commercial,Steel Frame,1
398857,FL,ESCAMBIA COUNTY,0,67901.58,0,0,67901.58,69231.91,Residential,Wood,1
760015,FL,ESCAMBIA COUNTY,0,63988,0,0,63988,104231.84,Residential,Wood,1
903693,FL,ESCAMBIA COUNTY,0,267097.59,0,0,267097.59,209996.4,Residential,Wood,1
769620,FL,ESCAMBIA COUNTY,0,3020971.17,0,0,3020971.17,3929310.74,Commercial,Reinforced Masonry,3
104286,FL,ESCAMBIA COUNTY,0,65557.04,0,0,65557.04,56536.39,Residential,Wood,4
146960,FL,ESCAMBIA COUNTY,0,45448.07,0,0,45448.07,72604.66,Residential,Wood,4
233763,FL,ESCAMBIA COUNTY,0,53446.57,0,0,53446.57,74119.28,Residential,Wood,3
285808,FL,ESCAMBIA COUNTY,0,752959.12,0,0,752959.12,987496.85,Residential,Masonry,1
646299,FL,ESCAMBIA COUNTY,394666.2,394666.2,394666.2,394666.2,394666.2,385008.32,Residential,Masonry,1
760225,FL,ESCAMBIA COUNTY,720000,720000,720000,720000,720000,734184,Residential,Masonry,1
979849,FL,ESCAMBIA COUNTY,0,8923644.9,0,8923644.9,8923644.9,8575265.8,Commercial,Reinforced Masonry,1
219918,FL,ESCAMBIA COUNTY,0,615141.68,0,0,615141.68,919236.96,Residential,Masonry,3
625730,FL,ESCAMBIA COUNTY,0,11610000,0,11610000,11610000,17190000,Commercial,Reinforced Concrete,1
522608,FL,ESCAMBIA COUNTY,1740981.6,1740981.6,1740981.6,1740981.6,1740981.6,2597265.99,Residential,Masonry,1
165057,FL,ESCAMBIA COUNTY,0,10170000,0,0,10170000,15480000,Commercial,Reinforced Concrete,1
159906,FL,ESCAMBIA COUNTY,0,146808.88,0,0,146808.88,199964.26,Residential,Wood,1
378949,FL,ESCAMBIA COUNTY,0,710501.4,0,0,710501.4,556919.42,Residential,Masonry,1
662978,FL,ESCAMBIA COUNTY,0,10080000,0,0,10080000,7875169.59,Commercial,Reinforced Concrete,1
558678,FL,ESCAMBIA COUNTY,0,55479.6,0,55479.6,55479.6,68551.93,Residential,Wood,1
730488,FL,ESCAMBIA COUNTY,0,256130.82,0,0,256130.82,366597.48,Residential,Wood,1
229350,FL,ESCAMBIA COUNTY,0,237637.62,0,0,237637.62,189559.96,Residential,Wood,1
817582,FL,ESCAMBIA COUNTY,0,30513.78,0,0,30513.78,45252.55,Residential,Wood,1
874837,FL,ESCAMBIA COUNTY,0,890447.58,0,0,890447.58,1292491.79,Residential,Masonry,1
774295,FL,ESCAMBIA COUNTY,0,723084.12,0,0,723084.12,902134.21,Residential,Masonry,1
760133,FL,ESCAMBIA COUNTY,0,60102.9,0,60102.9,60102.9,86563.56,Residential,Wood,1
772729,FL,ESCAMBIA COUNTY,233364.6,233364.6,0,0,233364.6,373682.07,Residential,Wood,1
239902,FL,ESCAMBIA COUNTY,0,300804.13,0,0,300804.13,499046.69,Residential,Wood,1
904378,FL,ESCAMBIA COUNTY,0,85991.83,0,0,85991.83,135824.1,Residential,Wood,1
314179,FL,ESCAMBIA COUNTY,0,85991.83,0,0,85991.83,141888.76,Residential,Wood,1
303881,FL,ESCAMBIA COUNTY,0,2503208.79,0,0,2503208.79,2165175.48,Commercial,Reinforced Masonry,1
517094,FL,ESCAMBIA COUNTY,0,374597.1,0,374597.1,374597.1,503374.22,Residential,Masonry,1
107937,FL,ESCAMBIA COUNTY,0,48846.7,0,0,48846.7,63188.09,Residential,Wood,1
917246,FL,ESCAMBIA COUNTY,0,1421631.78,0,0,1421631.78,1183856.76,Residential,Masonry,1
257598,FL,ESCAMBIA COUNTY,0,1151737.43,0,0,1151737.43,1979594.78,Residential,Masonry,1
644718,FL,ESCAMBIA COUNTY,0,4128631.62,0,0,4128631.62,5844532.21,Commercial,Reinforced Masonry,1
747921,FL,ESCAMBIA COUNTY,5499000,5499000,5499000,5499000,5499000,6575044.32,Commercial,Reinforced Masonry,1
442005,FL,ESCAMBIA COUNTY,0,1957601.21,0,0,1957601.21,2325818.16,Commercial,Reinforced Masonry,1
659759,FL,ESCAMBIA COUNTY,501750,501750,501750,501750,501750,720593.28,Residential,Masonry,1
213603,FL,ESCAMBIA COUNTY,0,1366200,0,1366200,1366200,1965265.04,Residential,Masonry,3
838151,FL,ESCAMBIA COUNTY,0,1788750,0,1788750,1788750,1715286.04,Residential,Masonry,1
267426,FL,ESCAMBIA COUNTY,0,416097,0,416097,416097,414911.96,Residential,Masonry,1
571302,FL,ESCAMBIA COUNTY,0,45308.34,0,0,45308.34,49870.07,Residential,Wood,1
698726,FL,ESCAMBIA COUNTY,0,284795.28,0,0,284795.28,279684.91,Residential,Wood,1
282310,FL,ESCAMBIA COUNTY,0,101712.6,0,101712.6,101712.6,126876.3,Residential,Wood,1
539291,FL,ESCAMBIA COUNTY,0,110034.54,0,0,110034.54,87431.46,Residential,Wood,1
375853,FL,ESCAMBIA COUNTY,0,6472.62,0,0,6472.62,6181.74,Residential,Wood,1
240937,FL,ESCAMBIA COUNTY,0,48082.32,0,0,48082.32,42974.05,Residential,Wood,1
919609,FL,ESCAMBIA COUNTY,476400.6,476400.6,0,0,476400.6,379558.84,Residential,Masonry,1
476820,FL,ESCAMBIA COUNTY,335754,335754,0,0,335754,325140.14,Residential,Wood,1
